ibuprofen	shorter-acting agent	1	medication	1000
nurse	core user	1	professional	1048
electricity	operational service	1	utility	1990
anniversary	night	1	occasion	1274
christmas	night	1	occasion	1053
birthday	night	1	occasion	2879
electricity	night	1	utility	1990
water	daily necessary	1	fluid	2506
water	daily necessary	1	utility	2502
water	non-magnetic material	1	fluid	2506
air	non-magnetic material	1	fluid	1128
water	non-magnetic material	1	utility	2502
brain	malignant tumor	1	organ	1692
orange	air freshener	1	citrus fruit	2164
grapefruit	air freshener	1	citrus fruit	1039
lemon	air freshener	1	citrus fruit	1426
filler	hot area	1	additive	1892
fruit	food preservation method	1	healthy food	1069
antibiotic	intracellular content	1	medication	1777
toy	quiet activity	1	small dog breed	1974
target	dream client	1	retailer	1285
gender	basic difference	1	demographic factor	1507
gender	basic difference	1	demographic information	1785
towel	high quality linen	1	personal item	1397
water	custom location	1	fluid	2506
water	custom location	1	utility	2502
spinach	garden item	1	leafy green	1090
cabbage	garden item	1	cruciferous vegetable	1689
router	communication infrastructure device	1	network device	1163
maize	plant model system	1	crop	2449
rice	plant model system	1	crop	2171
address	instrumental purpose	1	personal datum	1249
corn	dietary indiscretion	1	crop	3243
aspirin	zinc rich food	1	nsaid	1116
ibuprofen	zinc rich food	1	nsaid	2243
aspirin	zinc rich food	1	medication	1998
ibuprofen	zinc rich food	1	medication	1000
towel	fitness item	1	personal item	1397
yoga	professional group	1	relaxation technique	1919
birthday	lovely gift	1	occasion	2879
fruit	lovely gift	1	healthy food	1069
target	big box user	1	retailer	1285
wal mart	big box user	1	retailer	1317
fruit	corrugated packaging product	1	healthy food	1069
cotton	input material	1	fabric	1046
vitamin	input material	1	nutrient	1395
rice	input material	1	crop	2171
corn	input material	1	crop	3243
cotton	input material	1	crop	1998
electricity	undergraduate and graduate course	1	utility	1990
gender	simple fact	1	demographic characteristic	1337
tablet	vitamin preparation	1	mobile device	2895
wedding	photography project	1	occasion	3480
pdas	wireless input device	1	mobile device	1027
toy	valuable personal item	1	small dog breed	1974
antihistamine	standard remedy	1	medication	1328
water	soil degradation process	1	fluid	2506
water	soil degradation process	1	utility	2502
smart phone	product donation	1	mobile device	1894
tablet	product donation	1	mobile device	2895
accountant	self-employed individual	1	professional	1868
oil	saturated fat	1	fossil fuel	2811
lubricant	tableting aid	1	additive	1424
meditation	simple therapy	1	relaxation technique	2166
gold	classic style	1	preciou metal	2320
oil	routine preventative maintenance	1	fossil fuel	2811
address	unrelated entity	1	personal datum	1249
gas	emerging trend	1	utility	1596
age	entry requirement	1	demographic factor	2541
age	entry requirement	1	demographic information	2433
antibiotic	dermatologist	1	medication	1777
tomato	mexican ingredient	1	crop	1562
corn	mexican ingredient	1	crop	3243
bean	crop rotation	1	crop	1213
platinum	attractive alternative	1	preciou metal	1172
silver	attractive alternative	1	preciou metal	1448
corn	attractive alternative	1	crop	3243
clove	indian herbal remedy	1	spice	1359
ginger	indian herbal remedy	1	spice	1528
turmeric	indian herbal remedy	1	spice	1056
gas	waste byproduct	1	utility	1596
age	wellestablished risk factor	1	demographic information	2433
antihistamine	traditional medical treatment	1	medication	1328
water	spicy food	1	fluid	2506
water	spicy food	1	utility	2502
nausea	spicy food	1	gastrointestinal symptom	1229
teacher	prominent intellectual	1	professional	1272
fruit	small prey item	1	healthy food	1069
wheat	short day plant	1	cereal	1349
wheat	short day plant	1	crop	3132
soybean	short day plant	1	crop	1589
age	unusual finding	1	demographic factor	2541
age	unusual finding	1	demographic information	2433
silk	tactile element	1	fabric	1076
tomato	place tall plant	1	crop	1562
corn	place tall plant	1	crop	3243
nurse	professional resource	1	professional	1048
accountant	professional resource	1	professional	1868
silver	sexy color	1	preciou metal	1448
brain	self organizing system	1	organ	1692
silver	national award	1	preciou metal	1448
electricity	production field	1	utility	1990
teacher	transition	1	professional	1272
nurse	transition	1	professional	1048
oil	fat based product	1	fossil fuel	2811
grapefruit	azole antifungal drug	1	citrus fruit	1039
water	representative compound	1	utility	2502
cotton	agricultural residue	1	fabric	1046
target	interactive game	1	retailer	1285
yoga	interactive game	1	relaxation technique	1919
teacher	crucial witness	1	professional	1272
age	great information	1	demographic factor	2541
age	great information	1	demographic information	2433
filing	typical clerical duty	1	clerical duty	1708
teacher	feminine role	1	professional	1272
brain	regular activity	1	organ	1692
water	green asset	1	fluid	2506
water	green asset	1	utility	2502
birthday	party theme	1	occasion	2879
air	heat exchange medium	1	fluid	1128
gas	heat exchange medium	1	utility	1596
age	corollary information	1	demographic factor	2541
age	corollary information	1	demographic information	2433
water	exposure source	1	fluid	2506
water	exposure source	1	utility	2502
age	light damage	1	demographic factor	2541
age	light damage	1	demographic information	2433
stabilizer	conventional inactive or inert ingredient	1	additive	1980
wedding	photo assignment	1	occasion	3480
teacher	outside agent	1	professional	1272
wedding	regular promotion	1	occasion	3480
doctor	experienced person	1	professional	3334
social worker	experienced person	1	professional	1240
engineer	experienced person	1	professional	1186
name	basic essential	1	personal datum	1774
ginger	biographer	1	spice	1528
wal mart	participating store	1	retailer	1317
nitrogen	complex element	1	nutrient	3047
nurse	allied health profession	1	professional	1048
toy	nice extra touch	1	small dog breed	1974
electricity	infrastructural component	1	utility	1990
nausea	treatable condition	1	gastrointestinal symptom	1229
age	executive s individual attribute	1	demographic factor	2541
name	tell-tale sign	1	personal datum	1774
facebook	metric	1	social medium outlet	1024
pigment	inorganic and organic chemical	1	additive	2187
dye	inorganic and organic chemical	1	additive	1133
gas	high value resource	1	utility	1596
fruit	drawing object	1	healthy food	1069
brain	labor intensive social technology	1	organ	1692
meditation	labor intensive social technology	1	relaxation technique	2166
pdas	ubiquitous environment	1	mobile device	1027
smart phone	ubiquitous environment	1	mobile device	1894
economic	exeption	1	discipline	1193
gold	cathode	1	preciou metal	2320
silver	cathode	1	preciou metal	1448
toy	environmental surface	1	small dog breed	1974
oil	natural organic matter	1	fossil fuel	2811
air	auxiliary component	1	fluid	1128
engineer	trained individual	1	professional	1186
name	printed datum	1	personal datum	1774
address	printed datum	1	personal datum	1249
directory	printed datum	1	secondary source	1148
bean	healthy vegetable fat	1	crop	1213
corn	healthy vegetable fat	1	crop	3243
stabilizer	chemical preparation	1	additive	1980
christmas	family meeting	1	occasion	1053
coal	dirty job	1	fossil fuel	3813
anniversary	surrounding event	1	occasion	1274
wedding	surrounding event	1	occasion	3480
age	unforeseen reason	1	demographic factor	2541
age	unforeseen reason	1	demographic information	2433
address	back up material	1	personal datum	1249
calcium	nutritional condition	1	nutrient	1618
accountant	external support	1	professional	1868
lawyer	external support	1	professional	2857
cotton	tropical or subtropical plant	1	fabric	1046
tomato	tropical or subtropical plant	1	crop	1562
maize	tropical or subtropical plant	1	crop	2449
soybean	tropical or subtropical plant	1	crop	1589
rice	tropical or subtropical plant	1	crop	2171
cotton	tropical or subtropical plant	1	crop	1998
teacher	positional leader	1	professional	1272
alberta	prestigious ballet school	1	province	1021
wheat	statutory authority	1	cereal	1349
wheat	statutory authority	1	crop	3132
water	statutory authority	1	fluid	2506
gas	statutory authority	1	utility	1596
water	statutory authority	1	utility	2502
target	anatomic change	1	retailer	1285
age	ators	1	demographic factor	2541
age	ators	1	demographic information	2433
dog	daily routine	1	pet	2166
dog	daily routine	1	domestic animal	1039
electricity	domestic expense	1	utility	1990
dog	complex disease	1	pet	2166
dog	complex disease	1	domestic animal	1039
aspirin	non-prescription product	1	nsaid	1116
aspirin	non-prescription product	1	medication	1998
ontario	network vendor	1	province	1408
oil	high technology sector	1	fossil fuel	2811
vegetable	common sense practice	1	healthy food	1647
anthropology	forensic scientist	1	discipline	1020
engineer	forensic scientist	1	professional	1186
gas	hazardous sector	1	utility	1596
wheat	sulphur-containing food	1	cereal	1349
water	indirect environmental effect	1	fluid	2506
water	indirect environmental effect	1	utility	2502
orange	small county	1	citrus fruit	2164
air	environmental destruction	1	fluid	1128
anniversary	transitional time	1	occasion	1274
birthday	transitional time	1	occasion	2879
corn	potential commodity	1	crop	3243
sorghum	potential commodity	1	crop	1066
gender	physiological heredity characteristic	1	demographic characteristic	1337
gender	physiological heredity characteristic	1	demographic factor	1507
water	critical operation	1	fluid	2506
water	critical operation	1	utility	2502
tetracycline	natural health product	1	antibiotic	1722
oil	natural health product	1	fossil fuel	2811
pdas	portable electronic system	1	mobile device	1027
nurse	active verb	1	professional	1048
nitrogen	soft nucleophile	1	nutrient	3047
phosphorus	soft nucleophile	1	nutrient	2326
social worker	nonmedical personnel	1	professional	1240
nurse	nonmedical personnel	1	professional	1048
wal mart	traditional retail outlet	1	retailer	1317
lawyer	high level executive	1	professional	2857
wal mart	retail centre	1	retailer	1317
address	institutional information	1	personal datum	1249
ginger	blood thinner	1	spice	1528
coal	private industry group	1	fossil fuel	3813
fruit	delicious filling	1	healthy food	1069
psychology	short answer	1	discipline	1605
cotton	edible seed	1	fabric	1046
soybean	edible seed	1	crop	1589
cotton	edible seed	1	crop	1998
barley	edible seed	1	crop	1069
corn	edible seed	1	crop	3243
iron	household surface	1	nutrient	1390
st. jude children's research hospital	local and national organization	1	children's charity	1068
name	fileds	1	personal datum	1774
hydrogen peroxide	home treatment	1	reactive oxygen specie	1677
address	implementation concept	1	personal datum	1249
rice	celebratory item	1	crop	2171
wedding	fluff	1	occasion	3480
oil	environmental aspect	1	fossil fuel	2811
gas	environmental aspect	1	utility	1596
birthday	theme s	1	occasion	2879
wedding	theme s	1	occasion	3480
christmas	theme s	1	occasion	1053
rice	soaking grain	1	crop	2171
gender	potential inhibitor	1	demographic characteristic	1337
gender	potential inhibitor	1	demographic factor	1507
gender	potential inhibitor	1	demographic information	1785
meditation	introspective activity	1	relaxation technique	2166
tablet	technological platform	1	mobile device	2895
age	reference factor	1	demographic factor	2541
age	reference factor	1	demographic information	2433
water	core infrastructure system	1	fluid	2506
water	core infrastructure system	1	utility	2502
name	basic communication skill	1	personal datum	1774
router	basic communication skill	1	network device	1163
gold	league	1	noble metal	1116
gold	league	1	preciou metal	2320
brain	stony variety	1	organ	1692
gas	ocean related industry	1	utility	1596
deep breathing	behavioral skill	1	relaxation technique	1337
lemon	all-natural ingredient	1	citrus fruit	1426
orange	all-natural ingredient	1	citrus fruit	2164
oil	homemade treatment	1	fossil fuel	2811
calcium	mineral specie	1	nutrient	1618
water	mechanical aid	1	fluid	2506
wal mart	big retail outlet	1	retailer	1317
orange	member company	1	citrus fruit	2164
basil	strange creature	1	herb	2090
nurse	strange creature	1	professional	1048
option	trading cost	1	derivative	1161
coal	resource endowment	1	fossil fuel	3813
toy	small wooden item	1	small dog breed	1974
lawyer	profesionals	1	professional	2857
accountant	profesionals	1	professional	1868
gas	method of sterilization	1	utility	1596
vegetable	vegan staple	1	healthy food	1647
water	unpleasant surprise	1	fluid	2506
water	unpleasant surprise	1	utility	2502
electricity	operational contract	1	utility	1990
carrot	shortcut	1	root vegetable	1284
lubricant	shortcut	1	additive	1424
oil	ecological damage	1	fossil fuel	2811
soybean	mono-unsaturated oil	1	crop	1589
vegetable	mono-unsaturated oil	1	healthy food	1647
water	civil engineering project	1	fluid	2506
antibiotic	long acting barbiturate	1	medication	1777
antidepressant	long acting barbiturate	1	medication	2028
cat	sketch	1	pet	1939
rice	standard dish	1	crop	2171
gas	roadside assistance	1	utility	1596
antibiotic	biological factor	1	medication	1777
anthropology	academic curriculum	1	discipline	1020
wedding	developmental milestone	1	occasion	3480
potassium	viability parameter	1	nutrient	1359
steroid	western drug	1	medication	1291
antibiotic	western drug	1	medication	1777
gender	dialog box	1	demographic characteristic	1337
smart phone	latest tool	1	mobile device	1894
water	aspect of civil engineering	1	fluid	2506
water	aspect of civil engineering	1	utility	2502
oil	complex project	1	fossil fuel	2811
water	complex project	1	fluid	2506
water	complex project	1	utility	2502
wheat	super foods	1	cereal	1349
wheat	super foods	1	crop	3132
towel	game accessory	1	personal item	1397
age	hedonic factor	1	demographic factor	2541
age	hedonic factor	1	demographic information	2433
bean	modest meal	1	crop	1213
coal	exhibit theme	1	fossil fuel	3813
gas	large industry sector	1	utility	1596
vegetable	degradable waste	1	healthy food	1647
fruit	degradable waste	1	healthy food	1069
rice	guest favorite	1	crop	2171
oil	pressure group	1	fossil fuel	2811
coal	food material	1	fossil fuel	3813
oil	food material	1	fossil fuel	2811
stabilizer	food material	1	additive	1980
bean	fiber-rich variety	1	crop	1213
aspirin	antifungal diet	1	medication	1998
ibuprofen	antifungal diet	1	medication	1000
name	custom graphic	1	personal datum	1774
name	datum member	1	personal datum	1774
wedding	mind event	1	occasion	3480
silk	embroidered fabric	1	fabric	1076
cotton	embroidered fabric	1	fabric	1046
cotton	embroidered fabric	1	crop	1998
lemon	customers favorite	1	citrus fruit	1426
facebook	built in service	1	social medium outlet	1024
gold	art form	1	noble metal	1116
gold	art form	1	preciou metal	2320
wedding	celebration merchandise	1	occasion	3480
corn	agro residue	1	crop	3243
spinach	signature pizza combination	1	leafy green	1090
wedding	personal website	1	occasion	3480
spinach	dog friendly ingredient	1	leafy green	1090
wheat	gentle natural ingredient	1	cereal	1349
wheat	gentle natural ingredient	1	crop	3132
rosemary	gentle natural ingredient	1	herb	1974
corn	everyday vegetable	1	crop	3243
mosquito	nasty bug	1	insect	1469
mobile phone	high-priced item	1	mobile device	1009
water	24 hour service	1	fluid	2506
water	24 hour service	1	utility	2502
toy	embodiment	1	small dog breed	1974
carrot	embodiment	1	root vegetable	1284
christmas	specialty fabric	1	occasion	1053
cotton	specialty fabric	1	crop	1998
birthday	personal demographic datum	1	occasion	2879
brain	exceptional case	1	organ	1692
dog	nonlethal weapon	1	pet	2166
dog	nonlethal weapon	1	domestic animal	1039
gender	demographic characteristic	1337	in game option	1
age	demographic characteristic	2579	raw material	1
gender	demographic characteristic	1337	vital factor	1
gender	demographic characteristic	1337	node datum	1
age	demographic characteristic	2579	node datum	1
gender	demographic characteristic	1337	specialist topic	1
gender	demographic characteristic	1337	social hierarchy	1
gender	demographic characteristic	1337	syntactic information	1
gender	demographic characteristic	1337	aspect of water management	1
gender	demographic characteristic	1337	social risk	1
gender	demographic characteristic	1337	relative issue	1
gender	demographic characteristic	1337	upstream factor	1
gender	demographic characteristic	1337	generic question	1
age	demographic characteristic	2579	tip	1
gender	demographic characteristic	1337	yoga position	1
gender	demographic characteristic	1337	statistical analysis categorical variable	1
gender	demographic characteristic	1337	single identifier	1
age	demographic characteristic	2579	key value	1
gender	demographic characteristic	1337	simple fact	1
gender	demographic characteristic	1337	software part	1
gender	demographic characteristic	1337	physiological heredity characteristic	1
gender	demographic characteristic	1337	objective attribute	1
gender	demographic characteristic	1337	potential inhibitor	1
gender	demographic characteristic	1337	dialog box	1
gender	demographic characteristic	1337	technical field	1
age	demographic characteristic	2579	simple item	1
gender	demographic characteristic	1337	cultural construct	1
gender	demographic characteristic	1337	user related information	1
age	demographic characteristic	2579	protein	1
gender	demographic characteristic	1337	cultural value	1
age	demographic characteristic	2579	cultural value	1
gender	demographic characteristic	1337	human property	1
gender	demographic characteristic	1337	cultural environment	1
gender	demographic characteristic	1337	liberal agenda	1
gender	demographic characteristic	1337	form of domination	1
gender	demographic characteristic	1337	visual characteristic	1
gender	demographic characteristic	1337	activist group	1
age	demographic characteristic	2579	scientific factor	1
gender	demographic characteristic	1337	top ics	1
gender	demographic characteristic	1337	biometric	1
gender	demographic characteristic	1337	background issue	1
gender	demographic characteristic	1337	account contextual factor	1
gender	demographic characteristic	1337	power relation	1
age	demographic characteristic	2579	traditional measure	1
gender	demographic characteristic	1337	pioneering program	1
gender	demographic characteristic	1337	motivation	1
age	demographic characteristic	2579	motivation	1
gender	demographic characteristic	1337	word character	1
gender	demographic characteristic	1337	character feature	1
gender	demographic characteristic	1337	sensitive attribute	1
gender	demographic characteristic	1337	social and economic aspect	1
gender	demographic characteristic	1337	person aspect	1
gender	demographic characteristic	1337	employee record	1
gender	demographic characteristic	1337	thematic subject	1
gender	demographic characteristic	1337	cultural theme	1
gender	demographic characteristic	1337	external measure	1
gender	demographic characteristic	1337	vitals	1
age	demographic characteristic	2579	serious problem	1
age	demographic characteristic	2579	methodological aspect	1
age	demographic characteristic	2579	aspect of life	1
age	demographic characteristic	2579	email	1
gender	demographic characteristic	1337	naturally issue	1
gender	demographic characteristic	1337	tourist attraction	1
gender	demographic characteristic	1337	employee trait	1
gender	demographic characteristic	1337	field heading	1
gender	demographic characteristic	1337	applicant datum	1
gender	demographic characteristic	1337	family issue	1
gender	demographic characteristic	1337	simple concept	1
age	demographic characteristic	2579	standard characteristic	1
gender	demographic characteristic	1337	seemingly unrelated topic	1
gender	demographic characteristic	1337	advanced instrument	1
gender	demographic characteristic	1337	deep issue	1
gender	demographic characteristic	1337	aggregate measure	1
gender	demographic characteristic	1337	work address issue	1
gender	demographic characteristic	1337	physical distinction	1
gender	demographic characteristic	1337	group dynamic	1
gender	demographic characteristic	1337	international issue	1
gender	demographic characteristic	1337	policy issue	1
gender	demographic characteristic	1337	simple feature	1
gender	demographic characteristic	1337	testament theme	1
gender	demographic characteristic	1337	cultural matter	1
gender	demographic characteristic	1337	exotic concept	1
gender	demographic characteristic	1337	non economic concern	1
gender	demographic characteristic	1337	non-economic variable	1
age	demographic characteristic	2579	essential component	1
age	demographic characteristic	2579	fun	1
age	demographic characteristic	2579	moment	1
age	demographic characteristic	2579	aggregate	1
gender	demographic characteristic	1337	sectoral union	1
gender	demographic characteristic	1337	irrelevant criterion	1
gender	demographic characteristic	1337	cultural dynamic	1
gender	demographic characteristic	1337	mitigating circumstance	1
age	demographic characteristic	2579	ethical consideration	1
age	demographic characteristic	2579	psycho logical factor	1
gender	demographic characteristic	1337	human theme	1
gender	demographic characteristic	1337	standpoint theorist	1
gender	demographic characteristic	1337	convention	1
age	demographic characteristic	2579	convention	1
gender	demographic characteristic	1337	real-world constraint	1
gender	demographic characteristic	1337	substantive area	1
age	demographic characteristic	2579	pigmentation change	1
gender	demographic characteristic	1337	theoretical category	1
gender	demographic characteristic	1337	linguistic element	1
gender	demographic characteristic	1337	sampling criterion	1
gender	demographic characteristic	1337	foundation	1
gender	demographic characteristic	1337	laser etched datum	1
gender	demographic characteristic	1337	conclusion many factor	1
gender	demographic characteristic	1337	critical theory	1
gender	demographic characteristic	1337	argument	1
age	demographic characteristic	2579	argument	1
gender	demographic characteristic	1337	linguistic issue	1
gender	demographic characteristic	1337	population group	1
gender	demographic characteristic	1337	school information	1
gender	demographic characteristic	1337	information type	1
gender	demographic characteristic	1337	touchy subject	1
gender	demographic characteristic	1337	power factor	1
age	demographic characteristic	2579	medication	1
gender	demographic characteristic	1337	fixed property	1
gender	demographic characteristic	1337	core dimension	1
gender	demographic characteristic	1337	traditional social category	1
gender	demographic characteristic	1337	area issue	1
gender	demographic characteristic	1337	first party datum	1
age	demographic characteristic	2579	complex concept	1
gender	demographic characteristic	1337	personal identification information	1
gender	demographic characteristic	1337	one factor	1
gender	demographic characteristic	1337	clinical and laboratory finding	1
gender	demographic characteristic	1337	cultural component	1
gender	demographic characteristic	1337	thematic sector	1
gender	demographic characteristic	1337	structural disadvantage	1
gender	demographic characteristic	1337	broad division	1
gender	demographic characteristic	1337	specialization	1
gender	demographic characteristic	1337	hard datum	1
gender	demographic characteristic	1337	sometimes issue	1
age	demographic characteristic	2579	report	1
gender	demographic characteristic	1337	ordinary matter	1
gender	demographic characteristic	1337	aesthetic	1
gender	demographic characteristic	1337	infant outcome	1
gender	demographic characteristic	1337	institutional discourse	1
gender	demographic characteristic	1337	studying factor	1
age	demographic characteristic	2579	herb	1
age	demographic characteristic	2579	building attribute	1
gender	demographic characteristic	1337	crucial area	1
gender	demographic characteristic	1337	macro level factor	1
gender	demographic characteristic	1337	global development issue	1
gender	demographic characteristic	1337	social theme	1
gender	demographic characteristic	1337	aspect of society	1
gender	demographic characteristic	1337	thematic initiative	1
gender	demographic characteristic	1337	cross-disciplinary topic	1
gender	demographic characteristic	1337	long standing issue	1
gender	demographic characteristic	1337	teachers personal characteristic	1
gender	demographic characteristic	1337	outcome	1
gender	demographic characteristic	1337	design factor	1
age	demographic characteristic	2579	design factor	1
gender	demographic characteristic	1337	development model	1
age	demographic characteristic	2579	legislation	1
gender	demographic characteristic	1337	birth related factor	1
gender	demographic characteristic	1337	heavy theme	1
gender	demographic characteristic	1337	modern idea	1
gender	demographic characteristic	1337	product attribute	1
gender	demographic characteristic	1337	matching factor	1
gender	demographic characteristic	1337	danger	1
gender	demographic characteristic	1337	utility	1
gender	demographic characteristic	1337	member datum	1
gender	demographic characteristic	1337	student issue	1
age	demographic characteristic	2579	social and psychological factor	1
gender	demographic characteristic	1337	custom	1
gender	demographic characteristic	1337	traveler information	1
gender	demographic characteristic	1337	minor way	1
gender	demographic characteristic	1337	personality variable	1
age	demographic characteristic	2579	mark	1
gender	demographic characteristic	1337	student difference	1
gender	demographic characteristic	1337	movement	1
age	demographic characteristic	2579	movement	1
age	demographic characteristic	2579	response	1
age	demographic characteristic	2579	essential element	1
gender	demographic characteristic	1337	evidence	1
gender	demographic characteristic	1337	heme	1
gender	demographic characteristic	1337	long term concern	1
oil	geopolitical consideration	1	fossil fuel	2811
ontario	university	1	province	1408
smartphone	great device	1	mobile device	3700
name	medallion	1	personal datum	1774
toy	entertainment	1	small dog breed	1974
water	regional agency	1	fluid	2506
water	regional agency	1	utility	2502
clove	product code	1	spice	1359
cinnamon	product code	1	spice	2572
rice	healthy drink	1	crop	2171
carrot	healthy drink	1	root vegetable	1284
ginger	healthy drink	1	spice	1528
accountant	modern occupation	1	professional	1868
water	mild product	1	fluid	2506
water	mild product	1	utility	2502
gas	motive fluid	1	utility	1596
tablet	small project	1	mobile device	2895
house renovation	small project	1	small monetary expense	1404
home renovation	small project	1	small monetary expense	1343
cotton	fairtrade product	1	fabric	1046
barley	green powder	1	crop	1069
bean	water rich food	1	crop	1213
parsley	popular species	1	herb	1435
rosemary	popular species	1	herb	1974
magnesium	lightweight high strength material	1	nutrient	1211
gender	subject related factor	1	demographic factor	1507
gender	subject related factor	1	demographic information	1785
engineer	transient worker	1	professional	1186
oil	basic vehicle maintenance	1	fossil fuel	2811
water	basic vehicle maintenance	1	fluid	2506
water	basic vehicle maintenance	1	utility	2502
gender	technical field	1	demographic characteristic	1337
address	manufacturer information	1	personal datum	1249
maize	tobacco	1	crop	2449
water	degradation product	1	utility	2502
vitamin	chronic trouble	1	nutrient	1395
antibiotic	comprehensive tool	1	medication	1777
target	established store	1	retailer	1285
vegetable	household application	1	healthy food	1647
name	visible symbol	1	personal datum	1774
oil	visible symbol	1	fossil fuel	2811
water	visible symbol	1	fluid	2506
water	visible symbol	1	utility	2502
option	key	1	derivative	1161
directory	key	1	secondary source	1148
dye	monocyclic aromatic hydrocarbon	1	additive	1133
tomato	biological stain	1	crop	1562
toy	diversional activity	1	small dog breed	1974
iron	best grade raw material	1	nutrient	1390
target	complex pattern	1	retailer	1285
thyme	evergreen groundcover	1	herb	1828
option	interesting subject	1	derivative	1161
brain	controller	1	organ	1692
toy	single item	1	small dog breed	1974
silver	single item	1	preciou metal	1448
towel	pet care item	1	personal item	1397
water	speed control device	1	fluid	2506
water	speed control device	1	utility	2502
mobile phone	surface	1	mobile device	1009
tablet	surface	1	mobile device	2895
protein	surface	1	nutrient	1349
water	fluoride product	1	utility	2502
cotton	woody-stemmed plant	1	fabric	1046
cotton	woody-stemmed plant	1	crop	1998
sage	woody-stemmed plant	1	herb	1110
thyme	woody-stemmed plant	1	herb	1828
